time,open,high,low,close,funding
2020-03-17T08:00:00Z,5376.82,5466.75,5071,5384,-43.33438064151546
2020-03-17T16:00:00Z,5384.99,5569.44,5312.74,5331.71,-21.522248089449082
2020-03-18T00:00:00Z,5331.71,5452.82,5122,5162.77,-25.649205695738086
2020-03-18T08:00:00Z,5163.53,5420.69,5001,5346.73,-35.90683093981978
2020-03-18T16:00:00Z,5349.35,5440,5070,5413.64,-28.75699489626732
2020-03-19T00:00:00Z,5413.88,5474.99,5261.69,5433.64,84.32846720731713
2020-03-19T08:00:00Z,5435.31,5960,5399.01,5928.55,-22.501924578767763
2020-03-19T16:00:00Z,5929.33,6441.37,5820.1,6186.26,-43.10206346335232
2020-03-20T00:00:00Z,6183.82,6359.02,6055.23,6324.8,-11.899626553752373
2020-03-20T08:00:00Z,6326.56,6990,6319.91,6634.67,-24.839153934702374
2020-03-20T16:00:00Z,6638.47,6688,5657,6206.1,-112.67596586556932
2020-03-21T00:00:00Z,6210.47,6384.6,6042,6157.39,-28.554176989038226
2020-03-21T08:00:00Z,6157.39,6274.32,5851,6220.59,-28.052300146393037
2020-03-21T16:00:00Z,6224.78,6470,6056.67,6198.78,-26.42090364334382
2020-03-22T00:00:00Z,6198.64,6420,6121.46,6297.62,-42.700254880647826
2020-03-22T08:00:00Z,6297.64,6329.89,5920,6088.98,-24.658673717289304
2020-03-22T16:00:00Z,6091.25,6158.42,5738,5818.25,-27.377915618345796
2020-03-23T00:00:00Z,5815.24,5998.98,5678.2,5869,-5.874267352510898
2020-03-23T08:00:00Z,5868.98,6641.03,5751.19,6239.89,-23.585367049124894
2020-03-23T16:00:00Z,6241.8,6533.6,6236.93,6490.63,-10.051252550827561
2020-03-24T00:00:00Z,6493.58,6710,6403.16,6590.58,-2.216280576304408
2020-03-24T08:00:00Z,6590.57,6866.1,6500,6617.83,7.501618105657082
2020-03-24T16:00:00Z,6617.77,6819.62,6536.86,6766.64,-36.81668190355175
2020-03-25T00:00:00Z,6766,6766,6534.08,6697.79,-31.319096012313697
2020-03-25T08:00:00Z,6697.21,6983.31,6470,6634.49,-23.646919964797675
2020-03-25T16:00:00Z,6634.25,6718,6564.27,6690.96,-148.69097789996954
2020-03-26T00:00:00Z,6691.71,6795,6575,6605.77,-23.420178769716028
2020-03-26T08:00:00Z,6605.77,6708,6520.13,6633.67,-24.395169858071107
2020-03-26T16:00:00Z,6634.23,6782.76,6612.93,6758.18,-54.75439998721615
2020-03-27T00:00:00Z,6760,6880,6630,6725,-38.02068064360509
2020-03-27T08:00:00Z,6724.83,6726.9,6585,6635.04,-47.026490555522656
2020-03-27T16:00:00Z,6635.04,6710.45,6260,6372.36,-40.2311220682321
2020-03-28T00:00:00Z,6372.36,6372.36,6070,6196.94,-37.41239867782603
2020-03-28T08:00:00Z,6196.01,6330,6172.1,6228.5,-49.74203507099273
2020-03-28T16:00:00Z,6228.49,6310,6030,6251.82,-58.26201029587963
