time,open,high,low,close,funding
2016-06-29T00:00:00Z,12.16,13.13,11.62,12.74,NaN
2016-06-30T00:00:00Z,12.7,13.06,12.19,12.49,NaN
2016-07-01T00:00:00Z,12.48,12.54,11.8,12.34,NaN
2016-07-02T00:00:00Z,12.28,12.45,12,12.09,NaN
2016-07-03T00:00:00Z,12.16,12.16,11.65,12.02,NaN
2016-07-04T00:00:00Z,11.94,11.99,11.41,11.48,NaN
2016-07-05T00:00:00Z,11.45,11.48,9.31,10.6,NaN
2016-07-06T00:00:00Z,10.6,11,10.24,10.61,NaN
2016-07-07T00:00:00Z,10.6,10.7,9.75,10.08,NaN
2016-07-08T00:00:00Z,10.08,11.8,10.05,11.43,NaN
2016-07-09T00:00:00Z,11.39,11.57,10.68,11.01,NaN
2016-07-10T00:00:00Z,11.02,11.3,10.9,11.02,NaN
